image,ua,us,g,run
g065\a001_s001_g065_0098.T.CW.mat,0.05,10,0.6,98
g065\a001_s001_g065_0099.T.CW.mat,0.05,10,0.6,99
g065\a001_s001_g065_0100.T.CW.mat,0.05,10,0.6,100
g066\a001_s001_g066_0071.T.CW.mat,0.05,10,0.625,71
g066\a001_s001_g066_0072.T.CW.mat,0.05,10,0.625,72
g066\a001_s001_g066_0073.T.CW.mat,0.05,10,0.625,73
g066\a001_s001_g066_0074.T.CW.mat,0.05,10,0.625,74
g066\a001_s001_g066_0075.T.CW.mat,0.05,10,0.625,75
g066\a001_s001_g066_0076.T.CW.mat,0.05,10,0.625,76
g066\a001_s001_g066_0077.T.CW.mat,0.05,10,0.625,77
g066\a001_s001_g066_0078.T.CW.mat,0.05,10,0.625,78
g066\a001_s001_g066_0079.T.CW.mat,0.05,10,0.625,79
g066\a001_s001_g066_0080.T.CW.mat,0.05,10,0.625,80
g066\a001_s001_g066_0081.T.CW.mat,0.05,10,0.625,81
g066\a001_s001_g066_0082.T.CW.mat,0.05,10,0.625,82
g066\a001_s001_g066_0083.T.CW.mat,0.05,10,0.625,83
g066\a001_s001_g066_0084.T.CW.mat,0.05,10,0.625,84
g066\a001_s001_g066_0085.T.CW.mat,0.05,10,0.625,85
g066\a001_s001_g066_0086.T.CW.mat,0.05,10,0.625,86
g066\a001_s001_g066_0087.T.CW.mat,0.05,10,0.625,87
g066\a001_s001_g066_0088.T.CW.mat,0.05,10,0.625,88
g066\a001_s001_g066_0089.T.CW.mat,0.05,10,0.625,89
g066\a001_s001_g066_0090.T.CW.mat,0.05,10,0.625,90
g066\a001_s001_g066_0091.T.CW.mat,0.05,10,0.625,91
g066\a001_s001_g066_0092.T.CW.mat,0.05,10,0.625,92
g066\a001_s001_g066_0093.T.CW.mat,0.05,10,0.625,93
g066\a001_s001_g066_0094.T.CW.mat,0.05,10,0.625,94
g066\a001_s001_g066_0095.T.CW.mat,0.05,10,0.625,95
g066\a001_s001_g066_0096.T.CW.mat,0.05,10,0.625,96
g066\a001_s001_g066_0097.T.CW.mat,0.05,10,0.625,97
g066\a001_s001_g066_0098.T.CW.mat,0.05,10,0.625,98
g066\a001_s001_g066_0099.T.CW.mat,0.05,10,0.625,99
g066\a001_s001_g066_0100.T.CW.mat,0.05,10,0.625,100
g067\a001_s001_g067_0071.T.CW.mat,0.05,10,0.65,71
g067\a001_s001_g067_0072.T.CW.mat,0.05,10,0.65,72
g067\a001_s001_g067_0073.T.CW.mat,0.05,10,0.65,73
g067\a001_s001_g067_0074.T.CW.mat,0.05,10,0.65,74
g067\a001_s001_g067_0075.T.CW.mat,0.05,10,0.65,75
g067\a001_s001_g067_0076.T.CW.mat,0.05,10,0.65,76
g067\a001_s001_g067_0077.T.CW.mat,0.05,10,0.65,77
g067\a001_s001_g067_0078.T.CW.mat,0.05,10,0.65,78
g067\a001_s001_g067_0079.T.CW.mat,0.05,10,0.65,79
g067\a001_s001_g067_0080.T.CW.mat,0.05,10,0.65,80
g067\a001_s001_g067_0081.T.CW.mat,0.05,10,0.65,81
g067\a001_s001_g067_0082.T.CW.mat,0.05,10,0.65,82
g067\a001_s001_g067_0083.T.CW.mat,0.05,10,0.65,83
g067\a001_s001_g067_0084.T.CW.mat,0.05,10,0.65,84
g067\a001_s001_g067_0085.T.CW.mat,0.05,10,0.65,85
g067\a001_s001_g067_0086.T.CW.mat,0.05,10,0.65,86
g067\a001_s001_g067_0087.T.CW.mat,0.05,10,0.65,87
g067\a001_s001_g067_0088.T.CW.mat,0.05,10,0.65,88
g067\a001_s001_g067_0089.T.CW.mat,0.05,10,0.65,89
g067\a001_s001_g067_0090.T.CW.mat,0.05,10,0.65,90
g067\a001_s001_g067_0091.T.CW.mat,0.05,10,0.65,91
g067\a001_s001_g067_0092.T.CW.mat,0.05,10,0.65,92
g067\a001_s001_g067_0093.T.CW.mat,0.05,10,0.65,93
g067\a001_s001_g067_0094.T.CW.mat,0.05,10,0.65,94
g067\a001_s001_g067_0095.T.CW.mat,0.05,10,0.65,95
g067\a001_s001_g067_0096.T.CW.mat,0.05,10,0.65,96
g067\a001_s001_g067_0097.T.CW.mat,0.05,10,0.65,97
g067\a001_s001_g067_0098.T.CW.mat,0.05,10,0.65,98
g067\a001_s001_g067_0099.T.CW.mat,0.05,10,0.65,99
g067\a001_s001_g067_0100.T.CW.mat,0.05,10,0.65,100
g068\a001_s001_g068_0071.T.CW.mat,0.05,10,0.675,71
g068\a001_s001_g068_0072.T.CW.mat,0.05,10,0.675,72
g068\a001_s001_g068_0073.T.CW.mat,0.05,10,0.675,73
g068\a001_s001_g068_0074.T.CW.mat,0.05,10,0.675,74
g068\a001_s001_g068_0075.T.CW.mat,0.05,10,0.675,75
g068\a001_s001_g068_0076.T.CW.mat,0.05,10,0.675,76
g068\a001_s001_g068_0077.T.CW.mat,0.05,10,0.675,77
g068\a001_s001_g068_0078.T.CW.mat,0.05,10,0.675,78
g068\a001_s001_g068_0079.T.CW.mat,0.05,10,0.675,79
g068\a001_s001_g068_0080.T.CW.mat,0.05,10,0.675,80
g068\a001_s001_g068_0081.T.CW.mat,0.05,10,0.675,81
g068\a001_s001_g068_0082.T.CW.mat,0.05,10,0.675,82
g068\a001_s001_g068_0083.T.CW.mat,0.05,10,0.675,83
g068\a001_s001_g068_0084.T.CW.mat,0.05,10,0.675,84
g068\a001_s001_g068_0085.T.CW.mat,0.05,10,0.675,85
g068\a001_s001_g068_0086.T.CW.mat,0.05,10,0.675,86
g068\a001_s001_g068_0087.T.CW.mat,0.05,10,0.675,87
g068\a001_s001_g068_0088.T.CW.mat,0.05,10,0.675,88
g068\a001_s001_g068_0089.T.CW.mat,0.05,10,0.675,89
g068\a001_s001_g068_0090.T.CW.mat,0.05,10,0.675,90
g068\a001_s001_g068_0091.T.CW.mat,0.05,10,0.675,91
g068\a001_s001_g068_0092.T.CW.mat,0.05,10,0.675,92
g068\a001_s001_g068_0093.T.CW.mat,0.05,10,0.675,93
g068\a001_s001_g068_0094.T.CW.mat,0.05,10,0.675,94
g068\a001_s001_g068_0095.T.CW.mat,0.05,10,0.675,95
g068\a001_s001_g068_0096.T.CW.mat,0.05,10,0.675,96
g068\a001_s001_g068_0097.T.CW.mat,0.05,10,0.675,97
g068\a001_s001_g068_0098.T.CW.mat,0.05,10,0.675,98
g068\a001_s001_g068_0099.T.CW.mat,0.05,10,0.675,99
g068\a001_s001_g068_0100.T.CW.mat,0.05,10,0.675,100
g069\a001_s001_g069_0071.T.CW.mat,0.05,10,0.7,71
g069\a001_s001_g069_0072.T.CW.mat,0.05,10,0.7,72
g069\a001_s001_g069_0073.T.CW.mat,0.05,10,0.7,73
g069\a001_s001_g069_0074.T.CW.mat,0.05,10,0.7,74
g069\a001_s001_g069_0075.T.CW.mat,0.05,10,0.7,75
g069\a001_s001_g069_0076.T.CW.mat,0.05,10,0.7,76
g069\a001_s001_g069_0077.T.CW.mat,0.05,10,0.7,77
g069\a001_s001_g069_0078.T.CW.mat,0.05,10,0.7,78
g069\a001_s001_g069_0079.T.CW.mat,0.05,10,0.7,79
g069\a001_s001_g069_0080.T.CW.mat,0.05,10,0.7,80
g069\a001_s001_g069_0081.T.CW.mat,0.05,10,0.7,81
g069\a001_s001_g069_0082.T.CW.mat,0.05,10,0.7,82
g069\a001_s001_g069_0083.T.CW.mat,0.05,10,0.7,83
g069\a001_s001_g069_0084.T.CW.mat,0.05,10,0.7,84
g069\a001_s001_g069_0085.T.CW.mat,0.05,10,0.7,85
g069\a001_s001_g069_0086.T.CW.mat,0.05,10,0.7,86
g069\a001_s001_g069_0087.T.CW.mat,0.05,10,0.7,87
g069\a001_s001_g069_0088.T.CW.mat,0.05,10,0.7,88
g069\a001_s001_g069_0089.T.CW.mat,0.05,10,0.7,89
g069\a001_s001_g069_0090.T.CW.mat,0.05,10,0.7,90
g069\a001_s001_g069_0091.T.CW.mat,0.05,10,0.7,91
g069\a001_s001_g069_0092.T.CW.mat,0.05,10,0.7,92
g069\a001_s001_g069_0093.T.CW.mat,0.05,10,0.7,93
g069\a001_s001_g069_0094.T.CW.mat,0.05,10,0.7,94
g069\a001_s001_g069_0095.T.CW.mat,0.05,10,0.7,95
g069\a001_s001_g069_0096.T.CW.mat,0.05,10,0.7,96
g069\a001_s001_g069_0097.T.CW.mat,0.05,10,0.7,97
g069\a001_s001_g069_0098.T.CW.mat,0.05,10,0.7,98
g069\a001_s001_g069_0099.T.CW.mat,0.05,10,0.7,99
g069\a001_s001_g069_0100.T.CW.mat,0.05,10,0.7,100
g070\a001_s001_g070_0071.T.CW.mat,0.05,10,0.725,71
g070\a001_s001_g070_0072.T.CW.mat,0.05,10,0.725,72
g070\a001_s001_g070_0073.T.CW.mat,0.05,10,0.725,73
g070\a001_s001_g070_0074.T.CW.mat,0.05,10,0.725,74
g070\a001_s001_g070_0075.T.CW.mat,0.05,10,0.725,75
g070\a001_s001_g070_0076.T.CW.mat,0.05,10,0.725,76
g070\a001_s001_g070_0077.T.CW.mat,0.05,10,0.725,77
g070\a001_s001_g070_0078.T.CW.mat,0.05,10,0.725,78
g070\a001_s001_g070_0079.T.CW.mat,0.05,10,0.725,79
g070\a001_s001_g070_0080.T.CW.mat,0.05,10,0.725,80
g070\a001_s001_g070_0081.T.CW.mat,0.05,10,0.725,81
g070\a001_s001_g070_0082.T.CW.mat,0.05,10,0.725,82
g070\a001_s001_g070_0083.T.CW.mat,0.05,10,0.725,83
g070\a001_s001_g070_0084.T.CW.mat,0.05,10,0.725,84
g070\a001_s001_g070_0085.T.CW.mat,0.05,10,0.725,85
g070\a001_s001_g070_0086.T.CW.mat,0.05,10,0.725,86
g070\a001_s001_g070_0087.T.CW.mat,0.05,10,0.725,87
g070\a001_s001_g070_0088.T.CW.mat,0.05,10,0.725,88
g070\a001_s001_g070_0089.T.CW.mat,0.05,10,0.725,89
g070\a001_s001_g070_0090.T.CW.mat,0.05,10,0.725,90
g070\a001_s001_g070_0091.T.CW.mat,0.05,10,0.725,91
g070\a001_s001_g070_0092.T.CW.mat,0.05,10,0.725,92
g070\a001_s001_g070_0093.T.CW.mat,0.05,10,0.725,93
g070\a001_s001_g070_0094.T.CW.mat,0.05,10,0.725,94
g070\a001_s001_g070_0095.T.CW.mat,0.05,10,0.725,95
g070\a001_s001_g070_0096.T.CW.mat,0.05,10,0.725,96
g070\a001_s001_g070_0097.T.CW.mat,0.05,10,0.725,97
g070\a001_s001_g070_0098.T.CW.mat,0.05,10,0.725,98
g070\a001_s001_g070_0099.T.CW.mat,0.05,10,0.725,99
g070\a001_s001_g070_0100.T.CW.mat,0.05,10,0.725,100
g071\a001_s001_g071_0071.T.CW.mat,0.05,10,0.75,71
g071\a001_s001_g071_0072.T.CW.mat,0.05,10,0.75,72
g071\a001_s001_g071_0073.T.CW.mat,0.05,10,0.75,73
g071\a001_s001_g071_0074.T.CW.mat,0.05,10,0.75,74
g071\a001_s001_g071_0075.T.CW.mat,0.05,10,0.75,75
g071\a001_s001_g071_0076.T.CW.mat,0.05,10,0.75,76
g071\a001_s001_g071_0077.T.CW.mat,0.05,10,0.75,77
g071\a001_s001_g071_0078.T.CW.mat,0.05,10,0.75,78
g071\a001_s001_g071_0079.T.CW.mat,0.05,10,0.75,79
g071\a001_s001_g071_0080.T.CW.mat,0.05,10,0.75,80
g071\a001_s001_g071_0081.T.CW.mat,0.05,10,0.75,81
g071\a001_s001_g071_0082.T.CW.mat,0.05,10,0.75,82
g071\a001_s001_g071_0083.T.CW.mat,0.05,10,0.75,83
g071\a001_s001_g071_0084.T.CW.mat,0.05,10,0.75,84
g071\a001_s001_g071_0085.T.CW.mat,0.05,10,0.75,85
g071\a001_s001_g071_0086.T.CW.mat,0.05,10,0.75,86
g071\a001_s001_g071_0087.T.CW.mat,0.05,10,0.75,87
g071\a001_s001_g071_0088.T.CW.mat,0.05,10,0.75,88
g071\a001_s001_g071_0089.T.CW.mat,0.05,10,0.75,89
g071\a001_s001_g071_0090.T.CW.mat,0.05,10,0.75,90
g071\a001_s001_g071_0091.T.CW.mat,0.05,10,0.75,91
g071\a001_s001_g071_0092.T.CW.mat,0.05,10,0.75,92
g071\a001_s001_g071_0093.T.CW.mat,0.05,10,0.75,93
g071\a001_s001_g071_0094.T.CW.mat,0.05,10,0.75,94
g071\a001_s001_g071_0095.T.CW.mat,0.05,10,0.75,95
g071\a001_s001_g071_0096.T.CW.mat,0.05,10,0.75,96
g071\a001_s001_g071_0097.T.CW.mat,0.05,10,0.75,97
g071\a001_s001_g071_0098.T.CW.mat,0.05,10,0.75,98
g071\a001_s001_g071_0099.T.CW.mat,0.05,10,0.75,99
g071\a001_s001_g071_0100.T.CW.mat,0.05,10,0.75,100
g072\a001_s001_g072_0071.T.CW.mat,0.05,10,0.775,71
g072\a001_s001_g072_0072.T.CW.mat,0.05,10,0.775,72
g072\a001_s001_g072_0073.T.CW.mat,0.05,10,0.775,73
g072\a001_s001_g072_0074.T.CW.mat,0.05,10,0.775,74
g072\a001_s001_g072_0075.T.CW.mat,0.05,10,0.775,75
g072\a001_s001_g072_0076.T.CW.mat,0.05,10,0.775,76
g072\a001_s001_g072_0077.T.CW.mat,0.05,10,0.775,77
g072\a001_s001_g072_0078.T.CW.mat,0.05,10,0.775,78
g072\a001_s001_g072_0079.T.CW.mat,0.05,10,0.775,79
g072\a001_s001_g072_0080.T.CW.mat,0.05,10,0.775,80
g072\a001_s001_g072_0081.T.CW.mat,0.05,10,0.775,81
g072\a001_s001_g072_0082.T.CW.mat,0.05,10,0.775,82
g072\a001_s001_g072_0083.T.CW.mat,0.05,10,0.775,83
g072\a001_s001_g072_0084.T.CW.mat,0.05,10,0.775,84
g072\a001_s001_g072_0085.T.CW.mat,0.05,10,0.775,85
g072\a001_s001_g072_0086.T.CW.mat,0.05,10,0.775,86
g072\a001_s001_g072_0087.T.CW.mat,0.05,10,0.775,87
g072\a001_s001_g072_0088.T.CW.mat,0.05,10,0.775,88
g072\a001_s001_g072_0089.T.CW.mat,0.05,10,0.775,89
g072\a001_s001_g072_0090.T.CW.mat,0.05,10,0.775,90
g072\a001_s001_g072_0091.T.CW.mat,0.05,10,0.775,91
g072\a001_s001_g072_0092.T.CW.mat,0.05,10,0.775,92
g072\a001_s001_g072_0093.T.CW.mat,0.05,10,0.775,93
g072\a001_s001_g072_0094.T.CW.mat,0.05,10,0.775,94
g072\a001_s001_g072_0095.T.CW.mat,0.05,10,0.775,95
g072\a001_s001_g072_0096.T.CW.mat,0.05,10,0.775,96
g072\a001_s001_g072_0097.T.CW.mat,0.05,10,0.775,97
g072\a001_s001_g072_0098.T.CW.mat,0.05,10,0.775,98
g072\a001_s001_g072_0099.T.CW.mat,0.05,10,0.775,99
g072\a001_s001_g072_0100.T.CW.mat,0.05,10,0.775,100
g073\a001_s001_g073_0071.T.CW.mat,0.05,10,0.8,71
g073\a001_s001_g073_0072.T.CW.mat,0.05,10,0.8,72
g073\a001_s001_g073_0073.T.CW.mat,0.05,10,0.8,73
g073\a001_s001_g073_0074.T.CW.mat,0.05,10,0.8,74
g073\a001_s001_g073_0075.T.CW.mat,0.05,10,0.8,75
g073\a001_s001_g073_0076.T.CW.mat,0.05,10,0.8,76
g073\a001_s001_g073_0077.T.CW.mat,0.05,10,0.8,77
g073\a001_s001_g073_0078.T.CW.mat,0.05,10,0.8,78
g073\a001_s001_g073_0079.T.CW.mat,0.05,10,0.8,79
g073\a001_s001_g073_0080.T.CW.mat,0.05,10,0.8,80
g073\a001_s001_g073_0081.T.CW.mat,0.05,10,0.8,81
g073\a001_s001_g073_0082.T.CW.mat,0.05,10,0.8,82
g073\a001_s001_g073_0083.T.CW.mat,0.05,10,0.8,83
g073\a001_s001_g073_0084.T.CW.mat,0.05,10,0.8,84
g073\a001_s001_g073_0085.T.CW.mat,0.05,10,0.8,85
g073\a001_s001_g073_0086.T.CW.mat,0.05,10,0.8,86
g073\a001_s001_g073_0087.T.CW.mat,0.05,10,0.8,87
g073\a001_s001_g073_0088.T.CW.mat,0.05,10,0.8,88
g073\a001_s001_g073_0089.T.CW.mat,0.05,10,0.8,89
g073\a001_s001_g073_0090.T.CW.mat,0.05,10,0.8,90
g073\a001_s001_g073_0091.T.CW.mat,0.05,10,0.8,91
g073\a001_s001_g073_0092.T.CW.mat,0.05,10,0.8,92
g073\a001_s001_g073_0093.T.CW.mat,0.05,10,0.8,93
g073\a001_s001_g073_0094.T.CW.mat,0.05,10,0.8,94
g073\a001_s001_g073_0095.T.CW.mat,0.05,10,0.8,95
g073\a001_s001_g073_0096.T.CW.mat,0.05,10,0.8,96
g073\a001_s001_g073_0097.T.CW.mat,0.05,10,0.8,97
g073\a001_s001_g073_0098.T.CW.mat,0.05,10,0.8,98
g073\a001_s001_g073_0099.T.CW.mat,0.05,10,0.8,99
g073\a001_s001_g073_0100.T.CW.mat,0.05,10,0.8,100
g074\a001_s001_g074_0071.T.CW.mat,0.05,10,0.825,71
g074\a001_s001_g074_0072.T.CW.mat,0.05,10,0.825,72
g074\a001_s001_g074_0073.T.CW.mat,0.05,10,0.825,73
g074\a001_s001_g074_0074.T.CW.mat,0.05,10,0.825,74
g074\a001_s001_g074_0075.T.CW.mat,0.05,10,0.825,75
g074\a001_s001_g074_0076.T.CW.mat,0.05,10,0.825,76
g074\a001_s001_g074_0077.T.CW.mat,0.05,10,0.825,77
g074\a001_s001_g074_0078.T.CW.mat,0.05,10,0.825,78
g074\a001_s001_g074_0079.T.CW.mat,0.05,10,0.825,79
g074\a001_s001_g074_0080.T.CW.mat,0.05,10,0.825,80
g074\a001_s001_g074_0081.T.CW.mat,0.05,10,0.825,81
g074\a001_s001_g074_0082.T.CW.mat,0.05,10,0.825,82
g074\a001_s001_g074_0083.T.CW.mat,0.05,10,0.825,83
g074\a001_s001_g074_0084.T.CW.mat,0.05,10,0.825,84
g074\a001_s001_g074_0085.T.CW.mat,0.05,10,0.825,85
g074\a001_s001_g074_0086.T.CW.mat,0.05,10,0.825,86
g074\a001_s001_g074_0087.T.CW.mat,0.05,10,0.825,87
g074\a001_s001_g074_0088.T.CW.mat,0.05,10,0.825,88
g074\a001_s001_g074_0089.T.CW.mat,0.05,10,0.825,89
g074\a001_s001_g074_0090.T.CW.mat,0.05,10,0.825,90
g074\a001_s001_g074_0091.T.CW.mat,0.05,10,0.825,91
g074\a001_s001_g074_0092.T.CW.mat,0.05,10,0.825,92
g074\a001_s001_g074_0093.T.CW.mat,0.05,10,0.825,93
g074\a001_s001_g074_0094.T.CW.mat,0.05,10,0.825,94
g074\a001_s001_g074_0095.T.CW.mat,0.05,10,0.825,95
g074\a001_s001_g074_0096.T.CW.mat,0.05,10,0.825,96
g074\a001_s001_g074_0097.T.CW.mat,0.05,10,0.825,97
g074\a001_s001_g074_0098.T.CW.mat,0.05,10,0.825,98
g074\a001_s001_g074_0099.T.CW.mat,0.05,10,0.825,99
g074\a001_s001_g074_0100.T.CW.mat,0.05,10,0.825,100
g075\a001_s001_g075_0071.T.CW.mat,0.05,10,0.85,71
g075\a001_s001_g075_0072.T.CW.mat,0.05,10,0.85,72
g075\a001_s001_g075_0073.T.CW.mat,0.05,10,0.85,73
g075\a001_s001_g075_0074.T.CW.mat,0.05,10,0.85,74
g075\a001_s001_g075_0075.T.CW.mat,0.05,10,0.85,75
g075\a001_s001_g075_0076.T.CW.mat,0.05,10,0.85,76
g075\a001_s001_g075_0077.T.CW.mat,0.05,10,0.85,77
g075\a001_s001_g075_0078.T.CW.mat,0.05,10,0.85,78
g075\a001_s001_g075_0079.T.CW.mat,0.05,10,0.85,79
g075\a001_s001_g075_0080.T.CW.mat,0.05,10,0.85,80
g075\a001_s001_g075_0081.T.CW.mat,0.05,10,0.85,81
g075\a001_s001_g075_0082.T.CW.mat,0.05,10,0.85,82
g075\a001_s001_g075_0083.T.CW.mat,0.05,10,0.85,83
g075\a001_s001_g075_0084.T.CW.mat,0.05,10,0.85,84
g075\a001_s001_g075_0085.T.CW.mat,0.05,10,0.85,85
g075\a001_s001_g075_0086.T.CW.mat,0.05,10,0.85,86
g075\a001_s001_g075_0087.T.CW.mat,0.05,10,0.85,87
g075\a001_s001_g075_0088.T.CW.mat,0.05,10,0.85,88
g075\a001_s001_g075_0089.T.CW.mat,0.05,10,0.85,89
g075\a001_s001_g075_0090.T.CW.mat,0.05,10,0.85,90
g075\a001_s001_g075_0091.T.CW.mat,0.05,10,0.85,91
g075\a001_s001_g075_0092.T.CW.mat,0.05,10,0.85,92
g075\a001_s001_g075_0093.T.CW.mat,0.05,10,0.85,93
g075\a001_s001_g075_0094.T.CW.mat,0.05,10,0.85,94
g075\a001_s001_g075_0095.T.CW.mat,0.05,10,0.85,95
g075\a001_s001_g075_0096.T.CW.mat,0.05,10,0.85,96
g075\a001_s001_g075_0097.T.CW.mat,0.05,10,0.85,97
g075\a001_s001_g075_0098.T.CW.mat,0.05,10,0.85,98
g075\a001_s001_g075_0099.T.CW.mat,0.05,10,0.85,99
g075\a001_s001_g075_0100.T.CW.mat,0.05,10,0.85,100
g076\a001_s001_g076_0071.T.CW.mat,0.05,10,0.875,71
g076\a001_s001_g076_0072.T.CW.mat,0.05,10,0.875,72
g076\a001_s001_g076_0073.T.CW.mat,0.05,10,0.875,73
g076\a001_s001_g076_0074.T.CW.mat,0.05,10,0.875,74
g076\a001_s001_g076_0075.T.CW.mat,0.05,10,0.875,75
g076\a001_s001_g076_0076.T.CW.mat,0.05,10,0.875,76
g076\a001_s001_g076_0077.T.CW.mat,0.05,10,0.875,77
g076\a001_s001_g076_0078.T.CW.mat,0.05,10,0.875,78
g076\a001_s001_g076_0079.T.CW.mat,0.05,10,0.875,79
g076\a001_s001_g076_0080.T.CW.mat,0.05,10,0.875,80
g076\a001_s001_g076_0081.T.CW.mat,0.05,10,0.875,81
g076\a001_s001_g076_0082.T.CW.mat,0.05,10,0.875,82
g076\a001_s001_g076_0083.T.CW.mat,0.05,10,0.875,83
g076\a001_s001_g076_0084.T.CW.mat,0.05,10,0.875,84
g076\a001_s001_g076_0085.T.CW.mat,0.05,10,0.875,85
g076\a001_s001_g076_0086.T.CW.mat,0.05,10,0.875,86
g076\a001_s001_g076_0087.T.CW.mat,0.05,10,0.875,87
g076\a001_s001_g076_0088.T.CW.mat,0.05,10,0.875,88
g076\a001_s001_g076_0089.T.CW.mat,0.05,10,0.875,89
g076\a001_s001_g076_0090.T.CW.mat,0.05,10,0.875,90
g076\a001_s001_g076_0091.T.CW.mat,0.05,10,0.875,91
g076\a001_s001_g076_0092.T.CW.mat,0.05,10,0.875,92
g076\a001_s001_g076_0093.T.CW.mat,0.05,10,0.875,93
g076\a001_s001_g076_0094.T.CW.mat,0.05,10,0.875,94
g076\a001_s001_g076_0095.T.CW.mat,0.05,10,0.875,95
g076\a001_s001_g076_0096.T.CW.mat,0.05,10,0.875,96
g076\a001_s001_g076_0097.T.CW.mat,0.05,10,0.875,97
g076\a001_s001_g076_0098.T.CW.mat,0.05,10,0.875,98
g076\a001_s001_g076_0099.T.CW.mat,0.05,10,0.875,99
g076\a001_s001_g076_0100.T.CW.mat,0.05,10,0.875,100
g077\a001_s001_g077_0071.T.CW.mat,0.05,10,0.9,71
g077\a001_s001_g077_0072.T.CW.mat,0.05,10,0.9,72
g077\a001_s001_g077_0073.T.CW.mat,0.05,10,0.9,73
g077\a001_s001_g077_0074.T.CW.mat,0.05,10,0.9,74
g077\a001_s001_g077_0075.T.CW.mat,0.05,10,0.9,75
g077\a001_s001_g077_0076.T.CW.mat,0.05,10,0.9,76
g077\a001_s001_g077_0077.T.CW.mat,0.05,10,0.9,77
g077\a001_s001_g077_0078.T.CW.mat,0.05,10,0.9,78
g077\a001_s001_g077_0079.T.CW.mat,0.05,10,0.9,79
g077\a001_s001_g077_0080.T.CW.mat,0.05,10,0.9,80
g077\a001_s001_g077_0081.T.CW.mat,0.05,10,0.9,81
g077\a001_s001_g077_0082.T.CW.mat,0.05,10,0.9,82
g077\a001_s001_g077_0083.T.CW.mat,0.05,10,0.9,83
g077\a001_s001_g077_0084.T.CW.mat,0.05,10,0.9,84
g077\a001_s001_g077_0085.T.CW.mat,0.05,10,0.9,85
g077\a001_s001_g077_0086.T.CW.mat,0.05,10,0.9,86
g077\a001_s001_g077_0087.T.CW.mat,0.05,10,0.9,87
g077\a001_s001_g077_0088.T.CW.mat,0.05,10,0.9,88
g077\a001_s001_g077_0089.T.CW.mat,0.05,10,0.9,89
g077\a001_s001_g077_0090.T.CW.mat,0.05,10,0.9,90
g077\a001_s001_g077_0091.T.CW.mat,0.05,10,0.9,91
g077\a001_s001_g077_0092.T.CW.mat,0.05,10,0.9,92
g077\a001_s001_g077_0093.T.CW.mat,0.05,10,0.9,93
g077\a001_s001_g077_0094.T.CW.mat,0.05,10,0.9,94
g077\a001_s001_g077_0095.T.CW.mat,0.05,10,0.9,95
g077\a001_s001_g077_0096.T.CW.mat,0.05,10,0.9,96
g077\a001_s001_g077_0097.T.CW.mat,0.05,10,0.9,97
g077\a001_s001_g077_0098.T.CW.mat,0.05,10,0.9,98
g077\a001_s001_g077_0099.T.CW.mat,0.05,10,0.9,99
g077\a001_s001_g077_0100.T.CW.mat,0.05,10,0.9,100
g078\a001_s001_g078_0071.T.CW.mat,0.05,10,0.925,71
g078\a001_s001_g078_0072.T.CW.mat,0.05,10,0.925,72
g078\a001_s001_g078_0073.T.CW.mat,0.05,10,0.925,73
g078\a001_s001_g078_0074.T.CW.mat,0.05,10,0.925,74
g078\a001_s001_g078_0075.T.CW.mat,0.05,10,0.925,75
g078\a001_s001_g078_0076.T.CW.mat,0.05,10,0.925,76
g078\a001_s001_g078_0077.T.CW.mat,0.05,10,0.925,77
g078\a001_s001_g078_0078.T.CW.mat,0.05,10,0.925,78
g078\a001_s001_g078_0079.T.CW.mat,0.05,10,0.925,79
g078\a001_s001_g078_0080.T.CW.mat,0.05,10,0.925,80
g078\a001_s001_g078_0081.T.CW.mat,0.05,10,0.925,81
g078\a001_s001_g078_0082.T.CW.mat,0.05,10,0.925,82
g078\a001_s001_g078_0083.T.CW.mat,0.05,10,0.925,83
g078\a001_s001_g078_0084.T.CW.mat,0.05,10,0.925,84
g078\a001_s001_g078_0085.T.CW.mat,0.05,10,0.925,85
g078\a001_s001_g078_0086.T.CW.mat,0.05,10,0.925,86
g078\a001_s001_g078_0087.T.CW.mat,0.05,10,0.925,87
g078\a001_s001_g078_0088.T.CW.mat,0.05,10,0.925,88
g078\a001_s001_g078_0089.T.CW.mat,0.05,10,0.925,89
g078\a001_s001_g078_0090.T.CW.mat,0.05,10,0.925,90
g078\a001_s001_g078_0091.T.CW.mat,0.05,10,0.925,91
g078\a001_s001_g078_0092.T.CW.mat,0.05,10,0.925,92
g078\a001_s001_g078_0093.T.CW.mat,0.05,10,0.925,93
g078\a001_s001_g078_0094.T.CW.mat,0.05,10,0.925,94
g078\a001_s001_g078_0095.T.CW.mat,0.05,10,0.925,95
g078\a001_s001_g078_0096.T.CW.mat,0.05,10,0.925,96
g078\a001_s001_g078_0097.T.CW.mat,0.05,10,0.925,97
g078\a001_s001_g078_0098.T.CW.mat,0.05,10,0.925,98
g078\a001_s001_g078_0099.T.CW.mat,0.05,10,0.925,99
g078\a001_s001_g078_0100.T.CW.mat,0.05,10,0.925,100
g079\a001_s001_g079_0071.T.CW.mat,0.05,10,0.95,71
g079\a001_s001_g079_0072.T.CW.mat,0.05,10,0.95,72
g079\a001_s001_g079_0073.T.CW.mat,0.05,10,0.95,73
g079\a001_s001_g079_0074.T.CW.mat,0.05,10,0.95,74
g079\a001_s001_g079_0075.T.CW.mat,0.05,10,0.95,75
g079\a001_s001_g079_0076.T.CW.mat,0.05,10,0.95,76
