image,ua,us,g,run
g017\a001_s001_g017_0049.T.CW.mat,0.05,10,-0.6,49
g017\a001_s001_g017_0050.T.CW.mat,0.05,10,-0.6,50
g017\a001_s001_g017_0051.T.CW.mat,0.05,10,-0.6,51
g017\a001_s001_g017_0052.T.CW.mat,0.05,10,-0.6,52
g017\a001_s001_g017_0053.T.CW.mat,0.05,10,-0.6,53
g017\a001_s001_g017_0054.T.CW.mat,0.05,10,-0.6,54
g017\a001_s001_g017_0055.T.CW.mat,0.05,10,-0.6,55
g017\a001_s001_g017_0056.T.CW.mat,0.05,10,-0.6,56
g017\a001_s001_g017_0057.T.CW.mat,0.05,10,-0.6,57
g017\a001_s001_g017_0058.T.CW.mat,0.05,10,-0.6,58
g017\a001_s001_g017_0059.T.CW.mat,0.05,10,-0.6,59
g017\a001_s001_g017_0060.T.CW.mat,0.05,10,-0.6,60
g017\a001_s001_g017_0061.T.CW.mat,0.05,10,-0.6,61
g017\a001_s001_g017_0062.T.CW.mat,0.05,10,-0.6,62
g017\a001_s001_g017_0063.T.CW.mat,0.05,10,-0.6,63
g017\a001_s001_g017_0064.T.CW.mat,0.05,10,-0.6,64
g017\a001_s001_g017_0065.T.CW.mat,0.05,10,-0.6,65
g017\a001_s001_g017_0066.T.CW.mat,0.05,10,-0.6,66
g017\a001_s001_g017_0067.T.CW.mat,0.05,10,-0.6,67
g017\a001_s001_g017_0068.T.CW.mat,0.05,10,-0.6,68
g017\a001_s001_g017_0069.T.CW.mat,0.05,10,-0.6,69
g017\a001_s001_g017_0070.T.CW.mat,0.05,10,-0.6,70
g017\a001_s001_g017_0071.T.CW.mat,0.05,10,-0.6,71
g017\a001_s001_g017_0072.T.CW.mat,0.05,10,-0.6,72
g017\a001_s001_g017_0073.T.CW.mat,0.05,10,-0.6,73
g017\a001_s001_g017_0074.T.CW.mat,0.05,10,-0.6,74
g017\a001_s001_g017_0075.T.CW.mat,0.05,10,-0.6,75
g017\a001_s001_g017_0076.T.CW.mat,0.05,10,-0.6,76
g017\a001_s001_g017_0077.T.CW.mat,0.05,10,-0.6,77
g017\a001_s001_g017_0078.T.CW.mat,0.05,10,-0.6,78
g017\a001_s001_g017_0079.T.CW.mat,0.05,10,-0.6,79
g017\a001_s001_g017_0080.T.CW.mat,0.05,10,-0.6,80
g017\a001_s001_g017_0081.T.CW.mat,0.05,10,-0.6,81
g017\a001_s001_g017_0082.T.CW.mat,0.05,10,-0.6,82
g017\a001_s001_g017_0083.T.CW.mat,0.05,10,-0.6,83
g017\a001_s001_g017_0084.T.CW.mat,0.05,10,-0.6,84
g017\a001_s001_g017_0085.T.CW.mat,0.05,10,-0.6,85
g017\a001_s001_g017_0086.T.CW.mat,0.05,10,-0.6,86
g017\a001_s001_g017_0087.T.CW.mat,0.05,10,-0.6,87
g017\a001_s001_g017_0088.T.CW.mat,0.05,10,-0.6,88
g017\a001_s001_g017_0089.T.CW.mat,0.05,10,-0.6,89
g017\a001_s001_g017_0090.T.CW.mat,0.05,10,-0.6,90
g017\a001_s001_g017_0091.T.CW.mat,0.05,10,-0.6,91
g017\a001_s001_g017_0092.T.CW.mat,0.05,10,-0.6,92
g017\a001_s001_g017_0093.T.CW.mat,0.05,10,-0.6,93
g017\a001_s001_g017_0094.T.CW.mat,0.05,10,-0.6,94
g017\a001_s001_g017_0095.T.CW.mat,0.05,10,-0.6,95
g017\a001_s001_g017_0096.T.CW.mat,0.05,10,-0.6,96
g017\a001_s001_g017_0097.T.CW.mat,0.05,10,-0.6,97
g017\a001_s001_g017_0098.T.CW.mat,0.05,10,-0.6,98
g017\a001_s001_g017_0099.T.CW.mat,0.05,10,-0.6,99
g017\a001_s001_g017_0100.T.CW.mat,0.05,10,-0.6,100
g018\a001_s001_g018_0001.T.CW.mat,0.05,10,-0.575,1
g018\a001_s001_g018_0002.T.CW.mat,0.05,10,-0.575,2
g018\a001_s001_g018_0003.T.CW.mat,0.05,10,-0.575,3
g018\a001_s001_g018_0004.T.CW.mat,0.05,10,-0.575,4
g018\a001_s001_g018_0005.T.CW.mat,0.05,10,-0.575,5
g018\a001_s001_g018_0006.T.CW.mat,0.05,10,-0.575,6
g018\a001_s001_g018_0007.T.CW.mat,0.05,10,-0.575,7
g018\a001_s001_g018_0008.T.CW.mat,0.05,10,-0.575,8
g018\a001_s001_g018_0009.T.CW.mat,0.05,10,-0.575,9
g018\a001_s001_g018_0010.T.CW.mat,0.05,10,-0.575,10
g018\a001_s001_g018_0011.T.CW.mat,0.05,10,-0.575,11
g018\a001_s001_g018_0012.T.CW.mat,0.05,10,-0.575,12
g018\a001_s001_g018_0013.T.CW.mat,0.05,10,-0.575,13
g018\a001_s001_g018_0014.T.CW.mat,0.05,10,-0.575,14
g018\a001_s001_g018_0015.T.CW.mat,0.05,10,-0.575,15
g018\a001_s001_g018_0016.T.CW.mat,0.05,10,-0.575,16
g018\a001_s001_g018_0017.T.CW.mat,0.05,10,-0.575,17
g018\a001_s001_g018_0018.T.CW.mat,0.05,10,-0.575,18
g018\a001_s001_g018_0019.T.CW.mat,0.05,10,-0.575,19
g018\a001_s001_g018_0020.T.CW.mat,0.05,10,-0.575,20
g018\a001_s001_g018_0021.T.CW.mat,0.05,10,-0.575,21
g018\a001_s001_g018_0022.T.CW.mat,0.05,10,-0.575,22
g018\a001_s001_g018_0023.T.CW.mat,0.05,10,-0.575,23
g018\a001_s001_g018_0024.T.CW.mat,0.05,10,-0.575,24
g018\a001_s001_g018_0025.T.CW.mat,0.05,10,-0.575,25
g018\a001_s001_g018_0026.T.CW.mat,0.05,10,-0.575,26
g018\a001_s001_g018_0027.T.CW.mat,0.05,10,-0.575,27
g018\a001_s001_g018_0028.T.CW.mat,0.05,10,-0.575,28
g018\a001_s001_g018_0029.T.CW.mat,0.05,10,-0.575,29
g018\a001_s001_g018_0030.T.CW.mat,0.05,10,-0.575,30
g018\a001_s001_g018_0031.T.CW.mat,0.05,10,-0.575,31
g018\a001_s001_g018_0032.T.CW.mat,0.05,10,-0.575,32
g018\a001_s001_g018_0033.T.CW.mat,0.05,10,-0.575,33
g018\a001_s001_g018_0034.T.CW.mat,0.05,10,-0.575,34
g018\a001_s001_g018_0035.T.CW.mat,0.05,10,-0.575,35
g018\a001_s001_g018_0036.T.CW.mat,0.05,10,-0.575,36
g018\a001_s001_g018_0037.T.CW.mat,0.05,10,-0.575,37
g018\a001_s001_g018_0038.T.CW.mat,0.05,10,-0.575,38
g018\a001_s001_g018_0039.T.CW.mat,0.05,10,-0.575,39
g018\a001_s001_g018_0040.T.CW.mat,0.05,10,-0.575,40
g018\a001_s001_g018_0041.T.CW.mat,0.05,10,-0.575,41
g018\a001_s001_g018_0042.T.CW.mat,0.05,10,-0.575,42
g018\a001_s001_g018_0043.T.CW.mat,0.05,10,-0.575,43
g018\a001_s001_g018_0044.T.CW.mat,0.05,10,-0.575,44
g018\a001_s001_g018_0045.T.CW.mat,0.05,10,-0.575,45
g018\a001_s001_g018_0046.T.CW.mat,0.05,10,-0.575,46
g018\a001_s001_g018_0047.T.CW.mat,0.05,10,-0.575,47
g018\a001_s001_g018_0048.T.CW.mat,0.05,10,-0.575,48
g018\a001_s001_g018_0049.T.CW.mat,0.05,10,-0.575,49
g018\a001_s001_g018_0050.T.CW.mat,0.05,10,-0.575,50
g018\a001_s001_g018_0051.T.CW.mat,0.05,10,-0.575,51
g018\a001_s001_g018_0052.T.CW.mat,0.05,10,-0.575,52
g018\a001_s001_g018_0053.T.CW.mat,0.05,10,-0.575,53
g018\a001_s001_g018_0054.T.CW.mat,0.05,10,-0.575,54
g018\a001_s001_g018_0055.T.CW.mat,0.05,10,-0.575,55
g018\a001_s001_g018_0056.T.CW.mat,0.05,10,-0.575,56
g018\a001_s001_g018_0057.T.CW.mat,0.05,10,-0.575,57
g018\a001_s001_g018_0058.T.CW.mat,0.05,10,-0.575,58
g018\a001_s001_g018_0059.T.CW.mat,0.05,10,-0.575,59
g018\a001_s001_g018_0060.T.CW.mat,0.05,10,-0.575,60
g018\a001_s001_g018_0061.T.CW.mat,0.05,10,-0.575,61
g018\a001_s001_g018_0062.T.CW.mat,0.05,10,-0.575,62
g018\a001_s001_g018_0063.T.CW.mat,0.05,10,-0.575,63
g018\a001_s001_g018_0064.T.CW.mat,0.05,10,-0.575,64
g018\a001_s001_g018_0065.T.CW.mat,0.05,10,-0.575,65
g018\a001_s001_g018_0066.T.CW.mat,0.05,10,-0.575,66
g018\a001_s001_g018_0067.T.CW.mat,0.05,10,-0.575,67
g018\a001_s001_g018_0068.T.CW.mat,0.05,10,-0.575,68
g018\a001_s001_g018_0069.T.CW.mat,0.05,10,-0.575,69
g018\a001_s001_g018_0070.T.CW.mat,0.05,10,-0.575,70
g018\a001_s001_g018_0071.T.CW.mat,0.05,10,-0.575,71
g018\a001_s001_g018_0072.T.CW.mat,0.05,10,-0.575,72
g018\a001_s001_g018_0073.T.CW.mat,0.05,10,-0.575,73
g018\a001_s001_g018_0074.T.CW.mat,0.05,10,-0.575,74
g018\a001_s001_g018_0075.T.CW.mat,0.05,10,-0.575,75
g018\a001_s001_g018_0076.T.CW.mat,0.05,10,-0.575,76
g018\a001_s001_g018_0077.T.CW.mat,0.05,10,-0.575,77
g018\a001_s001_g018_0078.T.CW.mat,0.05,10,-0.575,78
g018\a001_s001_g018_0079.T.CW.mat,0.05,10,-0.575,79
g018\a001_s001_g018_0080.T.CW.mat,0.05,10,-0.575,80
g018\a001_s001_g018_0081.T.CW.mat,0.05,10,-0.575,81
g018\a001_s001_g018_0082.T.CW.mat,0.05,10,-0.575,82
g018\a001_s001_g018_0083.T.CW.mat,0.05,10,-0.575,83
g018\a001_s001_g018_0084.T.CW.mat,0.05,10,-0.575,84
g018\a001_s001_g018_0085.T.CW.mat,0.05,10,-0.575,85
g018\a001_s001_g018_0086.T.CW.mat,0.05,10,-0.575,86
g018\a001_s001_g018_0087.T.CW.mat,0.05,10,-0.575,87
g018\a001_s001_g018_0088.T.CW.mat,0.05,10,-0.575,88
g018\a001_s001_g018_0089.T.CW.mat,0.05,10,-0.575,89
g018\a001_s001_g018_0090.T.CW.mat,0.05,10,-0.575,90
g018\a001_s001_g018_0091.T.CW.mat,0.05,10,-0.575,91
g018\a001_s001_g018_0092.T.CW.mat,0.05,10,-0.575,92
g018\a001_s001_g018_0093.T.CW.mat,0.05,10,-0.575,93
g018\a001_s001_g018_0094.T.CW.mat,0.05,10,-0.575,94
g018\a001_s001_g018_0095.T.CW.mat,0.05,10,-0.575,95
g018\a001_s001_g018_0096.T.CW.mat,0.05,10,-0.575,96
g018\a001_s001_g018_0097.T.CW.mat,0.05,10,-0.575,97
g018\a001_s001_g018_0098.T.CW.mat,0.05,10,-0.575,98
g018\a001_s001_g018_0099.T.CW.mat,0.05,10,-0.575,99
g018\a001_s001_g018_0100.T.CW.mat,0.05,10,-0.575,100
g019\a001_s001_g019_0001.T.CW.mat,0.05,10,-0.55,1
g019\a001_s001_g019_0002.T.CW.mat,0.05,10,-0.55,2
g019\a001_s001_g019_0003.T.CW.mat,0.05,10,-0.55,3
g019\a001_s001_g019_0004.T.CW.mat,0.05,10,-0.55,4
g019\a001_s001_g019_0005.T.CW.mat,0.05,10,-0.55,5
g019\a001_s001_g019_0006.T.CW.mat,0.05,10,-0.55,6
g019\a001_s001_g019_0007.T.CW.mat,0.05,10,-0.55,7
g019\a001_s001_g019_0008.T.CW.mat,0.05,10,-0.55,8
g019\a001_s001_g019_0009.T.CW.mat,0.05,10,-0.55,9
g019\a001_s001_g019_0010.T.CW.mat,0.05,10,-0.55,10
g019\a001_s001_g019_0011.T.CW.mat,0.05,10,-0.55,11
g019\a001_s001_g019_0012.T.CW.mat,0.05,10,-0.55,12
g019\a001_s001_g019_0013.T.CW.mat,0.05,10,-0.55,13
g019\a001_s001_g019_0014.T.CW.mat,0.05,10,-0.55,14
g019\a001_s001_g019_0015.T.CW.mat,0.05,10,-0.55,15
g019\a001_s001_g019_0016.T.CW.mat,0.05,10,-0.55,16
g019\a001_s001_g019_0017.T.CW.mat,0.05,10,-0.55,17
g019\a001_s001_g019_0018.T.CW.mat,0.05,10,-0.55,18
g019\a001_s001_g019_0019.T.CW.mat,0.05,10,-0.55,19
g019\a001_s001_g019_0020.T.CW.mat,0.05,10,-0.55,20
g019\a001_s001_g019_0021.T.CW.mat,0.05,10,-0.55,21
g019\a001_s001_g019_0022.T.CW.mat,0.05,10,-0.55,22
g019\a001_s001_g019_0023.T.CW.mat,0.05,10,-0.55,23
g019\a001_s001_g019_0024.T.CW.mat,0.05,10,-0.55,24
g019\a001_s001_g019_0025.T.CW.mat,0.05,10,-0.55,25
g019\a001_s001_g019_0026.T.CW.mat,0.05,10,-0.55,26
g019\a001_s001_g019_0027.T.CW.mat,0.05,10,-0.55,27
g019\a001_s001_g019_0028.T.CW.mat,0.05,10,-0.55,28
g019\a001_s001_g019_0029.T.CW.mat,0.05,10,-0.55,29
g019\a001_s001_g019_0030.T.CW.mat,0.05,10,-0.55,30
g019\a001_s001_g019_0031.T.CW.mat,0.05,10,-0.55,31
g019\a001_s001_g019_0032.T.CW.mat,0.05,10,-0.55,32
g019\a001_s001_g019_0033.T.CW.mat,0.05,10,-0.55,33
g019\a001_s001_g019_0034.T.CW.mat,0.05,10,-0.55,34
g019\a001_s001_g019_0035.T.CW.mat,0.05,10,-0.55,35
g019\a001_s001_g019_0036.T.CW.mat,0.05,10,-0.55,36
g019\a001_s001_g019_0037.T.CW.mat,0.05,10,-0.55,37
g019\a001_s001_g019_0038.T.CW.mat,0.05,10,-0.55,38
g019\a001_s001_g019_0039.T.CW.mat,0.05,10,-0.55,39
g019\a001_s001_g019_0040.T.CW.mat,0.05,10,-0.55,40
g019\a001_s001_g019_0041.T.CW.mat,0.05,10,-0.55,41
g019\a001_s001_g019_0042.T.CW.mat,0.05,10,-0.55,42
g019\a001_s001_g019_0043.T.CW.mat,0.05,10,-0.55,43
g019\a001_s001_g019_0044.T.CW.mat,0.05,10,-0.55,44
g019\a001_s001_g019_0045.T.CW.mat,0.05,10,-0.55,45
g019\a001_s001_g019_0046.T.CW.mat,0.05,10,-0.55,46
g019\a001_s001_g019_0047.T.CW.mat,0.05,10,-0.55,47
g019\a001_s001_g019_0048.T.CW.mat,0.05,10,-0.55,48
g019\a001_s001_g019_0049.T.CW.mat,0.05,10,-0.55,49
g019\a001_s001_g019_0050.T.CW.mat,0.05,10,-0.55,50
g019\a001_s001_g019_0051.T.CW.mat,0.05,10,-0.55,51
g019\a001_s001_g019_0052.T.CW.mat,0.05,10,-0.55,52
g019\a001_s001_g019_0053.T.CW.mat,0.05,10,-0.55,53
g019\a001_s001_g019_0054.T.CW.mat,0.05,10,-0.55,54
g019\a001_s001_g019_0055.T.CW.mat,0.05,10,-0.55,55
g019\a001_s001_g019_0056.T.CW.mat,0.05,10,-0.55,56
g019\a001_s001_g019_0057.T.CW.mat,0.05,10,-0.55,57
g019\a001_s001_g019_0058.T.CW.mat,0.05,10,-0.55,58
g019\a001_s001_g019_0059.T.CW.mat,0.05,10,-0.55,59
g019\a001_s001_g019_0060.T.CW.mat,0.05,10,-0.55,60
g019\a001_s001_g019_0061.T.CW.mat,0.05,10,-0.55,61
g019\a001_s001_g019_0062.T.CW.mat,0.05,10,-0.55,62
g019\a001_s001_g019_0063.T.CW.mat,0.05,10,-0.55,63
g019\a001_s001_g019_0064.T.CW.mat,0.05,10,-0.55,64
g019\a001_s001_g019_0065.T.CW.mat,0.05,10,-0.55,65
g019\a001_s001_g019_0066.T.CW.mat,0.05,10,-0.55,66
g019\a001_s001_g019_0067.T.CW.mat,0.05,10,-0.55,67
g019\a001_s001_g019_0068.T.CW.mat,0.05,10,-0.55,68
g019\a001_s001_g019_0069.T.CW.mat,0.05,10,-0.55,69
g019\a001_s001_g019_0070.T.CW.mat,0.05,10,-0.55,70
g019\a001_s001_g019_0071.T.CW.mat,0.05,10,-0.55,71
g019\a001_s001_g019_0072.T.CW.mat,0.05,10,-0.55,72
g019\a001_s001_g019_0073.T.CW.mat,0.05,10,-0.55,73
g019\a001_s001_g019_0074.T.CW.mat,0.05,10,-0.55,74
g019\a001_s001_g019_0075.T.CW.mat,0.05,10,-0.55,75
g019\a001_s001_g019_0076.T.CW.mat,0.05,10,-0.55,76
g019\a001_s001_g019_0077.T.CW.mat,0.05,10,-0.55,77
g019\a001_s001_g019_0078.T.CW.mat,0.05,10,-0.55,78
g019\a001_s001_g019_0079.T.CW.mat,0.05,10,-0.55,79
g019\a001_s001_g019_0080.T.CW.mat,0.05,10,-0.55,80
g019\a001_s001_g019_0081.T.CW.mat,0.05,10,-0.55,81
g019\a001_s001_g019_0082.T.CW.mat,0.05,10,-0.55,82
g019\a001_s001_g019_0083.T.CW.mat,0.05,10,-0.55,83
g019\a001_s001_g019_0084.T.CW.mat,0.05,10,-0.55,84
g019\a001_s001_g019_0085.T.CW.mat,0.05,10,-0.55,85
g019\a001_s001_g019_0086.T.CW.mat,0.05,10,-0.55,86
g019\a001_s001_g019_0087.T.CW.mat,0.05,10,-0.55,87
g019\a001_s001_g019_0088.T.CW.mat,0.05,10,-0.55,88
g019\a001_s001_g019_0089.T.CW.mat,0.05,10,-0.55,89
g019\a001_s001_g019_0090.T.CW.mat,0.05,10,-0.55,90
g019\a001_s001_g019_0091.T.CW.mat,0.05,10,-0.55,91
g019\a001_s001_g019_0092.T.CW.mat,0.05,10,-0.55,92
g019\a001_s001_g019_0093.T.CW.mat,0.05,10,-0.55,93
g019\a001_s001_g019_0094.T.CW.mat,0.05,10,-0.55,94
g019\a001_s001_g019_0095.T.CW.mat,0.05,10,-0.55,95
g019\a001_s001_g019_0096.T.CW.mat,0.05,10,-0.55,96
g019\a001_s001_g019_0097.T.CW.mat,0.05,10,-0.55,97
g019\a001_s001_g019_0098.T.CW.mat,0.05,10,-0.55,98
g019\a001_s001_g019_0099.T.CW.mat,0.05,10,-0.55,99
g019\a001_s001_g019_0100.T.CW.mat,0.05,10,-0.55,100
g020\a001_s001_g020_0001.T.CW.mat,0.05,10,-0.525,1
g020\a001_s001_g020_0002.T.CW.mat,0.05,10,-0.525,2
g020\a001_s001_g020_0003.T.CW.mat,0.05,10,-0.525,3
g020\a001_s001_g020_0004.T.CW.mat,0.05,10,-0.525,4
g020\a001_s001_g020_0005.T.CW.mat,0.05,10,-0.525,5
g020\a001_s001_g020_0006.T.CW.mat,0.05,10,-0.525,6
g020\a001_s001_g020_0007.T.CW.mat,0.05,10,-0.525,7
g020\a001_s001_g020_0008.T.CW.mat,0.05,10,-0.525,8
g020\a001_s001_g020_0009.T.CW.mat,0.05,10,-0.525,9
g020\a001_s001_g020_0010.T.CW.mat,0.05,10,-0.525,10
g020\a001_s001_g020_0011.T.CW.mat,0.05,10,-0.525,11
g020\a001_s001_g020_0012.T.CW.mat,0.05,10,-0.525,12
g020\a001_s001_g020_0013.T.CW.mat,0.05,10,-0.525,13
g020\a001_s001_g020_0014.T.CW.mat,0.05,10,-0.525,14
g020\a001_s001_g020_0015.T.CW.mat,0.05,10,-0.525,15
g020\a001_s001_g020_0016.T.CW.mat,0.05,10,-0.525,16
g020\a001_s001_g020_0017.T.CW.mat,0.05,10,-0.525,17
g020\a001_s001_g020_0018.T.CW.mat,0.05,10,-0.525,18
g020\a001_s001_g020_0019.T.CW.mat,0.05,10,-0.525,19
g020\a001_s001_g020_0020.T.CW.mat,0.05,10,-0.525,20
g020\a001_s001_g020_0021.T.CW.mat,0.05,10,-0.525,21
g020\a001_s001_g020_0022.T.CW.mat,0.05,10,-0.525,22
g020\a001_s001_g020_0023.T.CW.mat,0.05,10,-0.525,23
g020\a001_s001_g020_0024.T.CW.mat,0.05,10,-0.525,24
g020\a001_s001_g020_0025.T.CW.mat,0.05,10,-0.525,25
g020\a001_s001_g020_0026.T.CW.mat,0.05,10,-0.525,26
g020\a001_s001_g020_0027.T.CW.mat,0.05,10,-0.525,27
g020\a001_s001_g020_0028.T.CW.mat,0.05,10,-0.525,28
g020\a001_s001_g020_0029.T.CW.mat,0.05,10,-0.525,29
g020\a001_s001_g020_0030.T.CW.mat,0.05,10,-0.525,30
g020\a001_s001_g020_0031.T.CW.mat,0.05,10,-0.525,31
g020\a001_s001_g020_0032.T.CW.mat,0.05,10,-0.525,32
g020\a001_s001_g020_0033.T.CW.mat,0.05,10,-0.525,33
g020\a001_s001_g020_0034.T.CW.mat,0.05,10,-0.525,34
g020\a001_s001_g020_0035.T.CW.mat,0.05,10,-0.525,35
g020\a001_s001_g020_0036.T.CW.mat,0.05,10,-0.525,36
g020\a001_s001_g020_0037.T.CW.mat,0.05,10,-0.525,37
g020\a001_s001_g020_0038.T.CW.mat,0.05,10,-0.525,38
g020\a001_s001_g020_0039.T.CW.mat,0.05,10,-0.525,39
g020\a001_s001_g020_0040.T.CW.mat,0.05,10,-0.525,40
g020\a001_s001_g020_0041.T.CW.mat,0.05,10,-0.525,41
g020\a001_s001_g020_0042.T.CW.mat,0.05,10,-0.525,42
g020\a001_s001_g020_0043.T.CW.mat,0.05,10,-0.525,43
g020\a001_s001_g020_0044.T.CW.mat,0.05,10,-0.525,44
g020\a001_s001_g020_0045.T.CW.mat,0.05,10,-0.525,45
g020\a001_s001_g020_0046.T.CW.mat,0.05,10,-0.525,46
g020\a001_s001_g020_0047.T.CW.mat,0.05,10,-0.525,47
g020\a001_s001_g020_0048.T.CW.mat,0.05,10,-0.525,48
g020\a001_s001_g020_0049.T.CW.mat,0.05,10,-0.525,49
g020\a001_s001_g020_0050.T.CW.mat,0.05,10,-0.525,50
g020\a001_s001_g020_0051.T.CW.mat,0.05,10,-0.525,51
g020\a001_s001_g020_0052.T.CW.mat,0.05,10,-0.525,52
g020\a001_s001_g020_0053.T.CW.mat,0.05,10,-0.525,53
g020\a001_s001_g020_0054.T.CW.mat,0.05,10,-0.525,54
g020\a001_s001_g020_0055.T.CW.mat,0.05,10,-0.525,55
g020\a001_s001_g020_0056.T.CW.mat,0.05,10,-0.525,56
g020\a001_s001_g020_0057.T.CW.mat,0.05,10,-0.525,57
g020\a001_s001_g020_0058.T.CW.mat,0.05,10,-0.525,58
g020\a001_s001_g020_0059.T.CW.mat,0.05,10,-0.525,59
g020\a001_s001_g020_0060.T.CW.mat,0.05,10,-0.525,60
g020\a001_s001_g020_0061.T.CW.mat,0.05,10,-0.525,61
g020\a001_s001_g020_0062.T.CW.mat,0.05,10,-0.525,62
g020\a001_s001_g020_0063.T.CW.mat,0.05,10,-0.525,63
g020\a001_s001_g020_0064.T.CW.mat,0.05,10,-0.525,64
g020\a001_s001_g020_0065.T.CW.mat,0.05,10,-0.525,65
g020\a001_s001_g020_0066.T.CW.mat,0.05,10,-0.525,66
g020\a001_s001_g020_0067.T.CW.mat,0.05,10,-0.525,67
g020\a001_s001_g020_0068.T.CW.mat,0.05,10,-0.525,68
g020\a001_s001_g020_0069.T.CW.mat,0.05,10,-0.525,69
g020\a001_s001_g020_0070.T.CW.mat,0.05,10,-0.525,70
g020\a001_s001_g020_0071.T.CW.mat,0.05,10,-0.525,71
g020\a001_s001_g020_0072.T.CW.mat,0.05,10,-0.525,72
g020\a001_s001_g020_0073.T.CW.mat,0.05,10,-0.525,73
g020\a001_s001_g020_0074.T.CW.mat,0.05,10,-0.525,74
g020\a001_s001_g020_0075.T.CW.mat,0.05,10,-0.525,75
g020\a001_s001_g020_0076.T.CW.mat,0.05,10,-0.525,76
g020\a001_s001_g020_0077.T.CW.mat,0.05,10,-0.525,77
g020\a001_s001_g020_0078.T.CW.mat,0.05,10,-0.525,78
g020\a001_s001_g020_0079.T.CW.mat,0.05,10,-0.525,79
g020\a001_s001_g020_0080.T.CW.mat,0.05,10,-0.525,80
g020\a001_s001_g020_0081.T.CW.mat,0.05,10,-0.525,81
g020\a001_s001_g020_0082.T.CW.mat,0.05,10,-0.525,82
g020\a001_s001_g020_0083.T.CW.mat,0.05,10,-0.525,83
g020\a001_s001_g020_0084.T.CW.mat,0.05,10,-0.525,84
g020\a001_s001_g020_0085.T.CW.mat,0.05,10,-0.525,85
g020\a001_s001_g020_0086.T.CW.mat,0.05,10,-0.525,86
g020\a001_s001_g020_0087.T.CW.mat,0.05,10,-0.525,87
g020\a001_s001_g020_0088.T.CW.mat,0.05,10,-0.525,88
g020\a001_s001_g020_0089.T.CW.mat,0.05,10,-0.525,89
g020\a001_s001_g020_0090.T.CW.mat,0.05,10,-0.525,90
g020\a001_s001_g020_0091.T.CW.mat,0.05,10,-0.525,91
g020\a001_s001_g020_0092.T.CW.mat,0.05,10,-0.525,92
g020\a001_s001_g020_0093.T.CW.mat,0.05,10,-0.525,93
g020\a001_s001_g020_0094.T.CW.mat,0.05,10,-0.525,94
g020\a001_s001_g020_0095.T.CW.mat,0.05,10,-0.525,95
g020\a001_s001_g020_0096.T.CW.mat,0.05,10,-0.525,96
g020\a001_s001_g020_0097.T.CW.mat,0.05,10,-0.525,97
g020\a001_s001_g020_0098.T.CW.mat,0.05,10,-0.525,98
g020\a001_s001_g020_0099.T.CW.mat,0.05,10,-0.525,99
g020\a001_s001_g020_0100.T.CW.mat,0.05,10,-0.525,100
g021\a001_s001_g021_0001.T.CW.mat,0.05,10,-0.5,1
g021\a001_s001_g021_0002.T.CW.mat,0.05,10,-0.5,2
g021\a001_s001_g021_0003.T.CW.mat,0.05,10,-0.5,3
g021\a001_s001_g021_0004.T.CW.mat,0.05,10,-0.5,4
g021\a001_s001_g021_0005.T.CW.mat,0.05,10,-0.5,5
g021\a001_s001_g021_0006.T.CW.mat,0.05,10,-0.5,6
g021\a001_s001_g021_0007.T.CW.mat,0.05,10,-0.5,7
g021\a001_s001_g021_0008.T.CW.mat,0.05,10,-0.5,8
g021\a001_s001_g021_0009.T.CW.mat,0.05,10,-0.5,9
g021\a001_s001_g021_0010.T.CW.mat,0.05,10,-0.5,10
g021\a001_s001_g021_0011.T.CW.mat,0.05,10,-0.5,11
g021\a001_s001_g021_0012.T.CW.mat,0.05,10,-0.5,12
g021\a001_s001_g021_0013.T.CW.mat,0.05,10,-0.5,13
g021\a001_s001_g021_0014.T.CW.mat,0.05,10,-0.5,14
g021\a001_s001_g021_0015.T.CW.mat,0.05,10,-0.5,15
g021\a001_s001_g021_0016.T.CW.mat,0.05,10,-0.5,16
g021\a001_s001_g021_0017.T.CW.mat,0.05,10,-0.5,17
g021\a001_s001_g021_0018.T.CW.mat,0.05,10,-0.5,18
g021\a001_s001_g021_0019.T.CW.mat,0.05,10,-0.5,19
g021\a001_s001_g021_0020.T.CW.mat,0.05,10,-0.5,20
g021\a001_s001_g021_0021.T.CW.mat,0.05,10,-0.5,21
g021\a001_s001_g021_0022.T.CW.mat,0.05,10,-0.5,22
g021\a001_s001_g021_0023.T.CW.mat,0.05,10,-0.5,23
g021\a001_s001_g021_0024.T.CW.mat,0.05,10,-0.5,24
g021\a001_s001_g021_0025.T.CW.mat,0.05,10,-0.5,25
g021\a001_s001_g021_0026.T.CW.mat,0.05,10,-0.5,26
g021\a001_s001_g021_0027.T.CW.mat,0.05,10,-0.5,27
g021\a001_s001_g021_0028.T.CW.mat,0.05,10,-0.5,28
g021\a001_s001_g021_0029.T.CW.mat,0.05,10,-0.5,29
g021\a001_s001_g021_0030.T.CW.mat,0.05,10,-0.5,30
g021\a001_s001_g021_0031.T.CW.mat,0.05,10,-0.5,31
g021\a001_s001_g021_0032.T.CW.mat,0.05,10,-0.5,32
g021\a001_s001_g021_0033.T.CW.mat,0.05,10,-0.5,33
g021\a001_s001_g021_0034.T.CW.mat,0.05,10,-0.5,34
g021\a001_s001_g021_0035.T.CW.mat,0.05,10,-0.5,35
g021\a001_s001_g021_0036.T.CW.mat,0.05,10,-0.5,36
